100535338638690515335 :percentage:0.0455740578439965 ,percentage_circle:1 intersect_id:102314486331710415915
102615863344410467759 :percentage:0.446601941747573 ,percentage_circle:1 intersect_id:102002299339025067376
102615863344410467759 :percentage:0.466019417475728 ,percentage_circle:1 intersect_id:102373191596205712937
102615863344410467759 :percentage:0.485436893203884 ,percentage_circle:1 intersect_id:105046530334806680420
102615863344410467759 :percentage:0.359223300970874 ,percentage_circle:1 intersect_id:109596373340495798827
102615863344410467759 :percentage:0.446601941747573 ,percentage_circle:1 intersect_id:109487948423595812904
102615863344410467759 :percentage:0.466019417475728 ,percentage_circle:1 intersect_id:103761326311610249621
102615863344410467759 :percentage:0.485436893203884 ,percentage_circle:1 intersect_id:102855346468155011104
102615863344410467759 :percentage:0.359223300970874 ,percentage_circle:1 intersect_id:106952844732315771021
102615863344410467759 :percentage:0.446601941747573 ,percentage_circle:1 intersect_id:116623959689397642039
102615863344410467759 :percentage:0.466019417475728 ,percentage_circle:1 intersect_id:105856621798485106306
102615863344410467759 :percentage:0.485436893203884 ,percentage_circle:1 intersect_id:101465854435804471513
102615863344410467759 :percentage:0.359223300970874 ,percentage_circle:1 intersect_id:104527616393300959037
102615863344410467759 :percentage:0.446601941747573 ,percentage_circle:1 intersect_id:112564135762572403710
102615863344410467759 :percentage:0.466019417475728 ,percentage_circle:1 intersect_id:114733221311854027249
102615863344410467759 :percentage:0.485436893203884 ,percentage_circle:1 intersect_id:115773662424457172793
102615863344410467759 :percentage:0.359223300970874 ,percentage_circle:1 intersect_id:114424163811716070551
102615863344410467759 :percentage:0.446601941747573 ,percentage_circle:1 intersect_id:113998295683387625628
102615863344410467759 :percentage:0.466019417475728 ,percentage_circle:1 intersect_id:117611181638655435522
102615863344410467759 :percentage:0.485436893203884 ,percentage_circle:1 intersect_id:107308460013033893888
102615863344410467759 :percentage:0.359223300970874 ,percentage_circle:1 intersect_id:101732559467217160653
102615863344410467759 :percentage:0.446601941747573 ,percentage_circle:1 intersect_id:111707854651652464890
102615863344410467759 :percentage:0.466019417475728 ,percentage_circle:1 intersect_id:103984595971776502972
102615863344410467759 :percentage:0.485436893203884 ,percentage_circle:1 intersect_id:102370347732140106252
102615863344410467759 :percentage:0.359223300970874 ,percentage_circle:1 intersect_id:116931379084245069738
102615863344410467759 :percentage:0.446601941747573 ,percentage_circle:1 intersect_id:106906919008541052009
102615863344410467759 :percentage:0.466019417475728 ,percentage_circle:1 intersect_id:110568307957406990850
102615863344410467759 :percentage:0.485436893203884 ,percentage_circle:1 intersect_id:104600652320176507063
102615863344410467759 :percentage:0.359223300970874 ,percentage_circle:1 intersect_id:117665613028757061169
102615863344410467759 :percentage:0.446601941747573 ,percentage_circle:1 intersect_id:101278100982647715026
102615863344410467759 :percentage:0.466019417475728 ,percentage_circle:1 intersect_id:114146479114949843175
102615863344410467759 :percentage:0.485436893203884 ,percentage_circle:1 intersect_id:117186458716523937136
102615863344410467759 :percentage:0.359223300970874 ,percentage_circle:1 intersect_id:115230695084310626614
102615863344410467759 :percentage:0.446601941747573 ,percentage_circle:1 intersect_id:114504022490238986254
102615863344410467759 :percentage:0.466019417475728 ,percentage_circle:1 intersect_id:116247667398036716276
102615863344410467759 :percentage:0.485436893203884 ,percentage_circle:1 intersect_id:118208834515255752193
102615863344410467759 :percentage:0.359223300970874 ,percentage_circle:1 intersect_id:110581693083408452344
102615863344410467759 :percentage:0.446601941747573 ,percentage_circle:1 intersect_id:113409086302056667844
102615863344410467759 :percentage:0.466019417475728 ,percentage_circle:1 intersect_id:113188671089284499877
102615863344410467759 :percentage:0.485436893203884 ,percentage_circle:1 intersect_id:103049305695973478739
102615863344410467759 :percentage:0.359223300970874 ,percentage_circle:1 intersect_id:108096298177137829845
102615863344410467759 :percentage:0.446601941747573 ,percentage_circle:1 intersect_id:106195228693285013461
102615863344410467759 :percentage:0.466019417475728 ,percentage_circle:1 intersect_id:103398481772251769091
102615863344410467759 :percentage:0.485436893203884 ,percentage_circle:1 intersect_id:107408720924877751027
102615863344410467759 :percentage:0.359223300970874 ,percentage_circle:1 intersect_id:107632017202083922980
102615863344410467759 :percentage:0.446601941747573 ,percentage_circle:1 intersect_id:100889510556913995048
102615863344410467759 :percentage:0.466019417475728 ,percentage_circle:1 intersect_id:101631268762395039180
=================
102778563580121606331 :percentage:0.0112359550561798 ,percentage_circle:1 intersect_id:103302530242633997946
102778563580121606331 :percentage:0.00160513643659711 ,percentage_circle:1 intersect_id:104288642732197633132
102778563580121606331 :percentage:0.00963081861958266 ,percentage_circle:0.857142857142857 intersect_id:116464718829093821248
102778563580121606331 :percentage:0.0128410914927769 ,percentage_circle:1 intersect_id:110934984758289532394
102778563580121606331 :percentage:0.0112359550561798 ,percentage_circle:1 intersect_id:115888277904660012924
102778563580121606331 :percentage:0.00160513643659711 ,percentage_circle:1 intersect_id:105525365446685412412
102778563580121606331 :percentage:0.00963081861958266 ,percentage_circle:0.857142857142857 intersect_id:110755572316060544943
102778563580121606331 :percentage:0.0128410914927769 ,percentage_circle:1 intersect_id:111236051760440036087
=================
102778563580121606331 :percentage:0 ,percentage_circle:0 intersect_id:
102778563580121606331 :percentage:0 ,percentage_circle:0 intersect_id:
102778563580121606331 :percentage:0 ,percentage_circle:0 intersect_id:
102778563580121606331 :percentage:0 ,percentage_circle:0 intersect_id:
=================
102778563580121606331 :percentage:0 ,percentage_circle:0 intersect_id:
102778563580121606331 :percentage:0 ,percentage_circle:0 intersect_id:
102778563580121606331 :percentage:0 ,percentage_circle:0 intersect_id:
102778563580121606331 :percentage:0 ,percentage_circle:0 intersect_id:
=================
102778563580121606331 :percentage:0 ,percentage_circle:0 intersect_id:
102778563580121606331 :percentage:0 ,percentage_circle:0 intersect_id:
102778563580121606331 :percentage:0 ,percentage_circle:0 intersect_id:
102778563580121606331 :percentage:0 ,percentage_circle:0 intersect_id:
=================
102778563580121606331 :percentage:0 ,percentage_circle:0 intersect_id:
102778563580121606331 :percentage:0 ,percentage_circle:0 intersect_id:
102778563580121606331 :percentage:0 ,percentage_circle:0 intersect_id:
102778563580121606331 :percentage:0 ,percentage_circle:0 intersect_id:
=================
102778563580121606331 :percentage:0 ,percentage_circle:0 intersect_id:
102778563580121606331 :percentage:0 ,percentage_circle:0 intersect_id:
102778563580121606331 :percentage:0.0416666666666667 ,percentage_circle:0.142857142857143 intersect_id:
102778563580121606331 :percentage:0 ,percentage_circle:0 intersect_id:
=================
102778563580121606331 :percentage:0 ,percentage_circle:0 intersect_id:
102778563580121606331 :percentage:0 ,percentage_circle:0 intersect_id:
102778563580121606331 :percentage:0 ,percentage_circle:0 intersect_id:
102778563580121606331 :percentage:0 ,percentage_circle:0 intersect_id:
=================
102778563580121606331 :percentage:0 ,percentage_circle:0 intersect_id:
102778563580121606331 :percentage:0 ,percentage_circle:0 intersect_id:
102778563580121606331 :percentage:0 ,percentage_circle:0 intersect_id:
102778563580121606331 :percentage:0 ,percentage_circle:0 intersect_id:
=================
102778563580121606331 :percentage:0 ,percentage_circle:0 intersect_id:
102778563580121606331 :percentage:0 ,percentage_circle:0 intersect_id:
102778563580121606331 :percentage:0 ,percentage_circle:0 intersect_id:
102778563580121606331 :percentage:0 ,percentage_circle:0 intersect_id:
=================
102778563580121606331 :percentage:0 ,percentage_circle:0 intersect_id:
102778563580121606331 :percentage:0 ,percentage_circle:0 intersect_id:
102778563580121606331 :percentage:0 ,percentage_circle:0 intersect_id:
102778563580121606331 :percentage:0 ,percentage_circle:0 intersect_id:
=================
102778563580121606331 :percentage:0 ,percentage_circle:0 intersect_id:
102778563580121606331 :percentage:0 ,percentage_circle:0 intersect_id:
102778563580121606331 :percentage:0 ,percentage_circle:0 intersect_id:
102778563580121606331 :percentage:0 ,percentage_circle:0 intersect_id:
=================
102778563580121606331 :percentage:0 ,percentage_circle:0 intersect_id:
102778563580121606331 :percentage:0 ,percentage_circle:0 intersect_id:
102778563580121606331 :percentage:0 ,percentage_circle:0 intersect_id:
102778563580121606331 :percentage:0 ,percentage_circle:0 intersect_id:
=================
102778563580121606331 :percentage:0 ,percentage_circle:0 intersect_id:
102778563580121606331 :percentage:0 ,percentage_circle:0 intersect_id:
102778563580121606331 :percentage:0 ,percentage_circle:0 intersect_id:
102778563580121606331 :percentage:0 ,percentage_circle:0 intersect_id:
=================
103236949470535942612 :percentage:0.0338619802828976 ,percentage_circle:1 intersect_id:118107045405823607895
103236949470535942612 :percentage:0.0711530218602658 ,percentage_circle:1 intersect_id:111144389496315143142
103236949470535942612 :percentage:0.0668666952421774 ,percentage_circle:1 intersect_id:114045800510530461940
103236949470535942612 :percentage:0.0312901843120446 ,percentage_circle:1 intersect_id:107231086341030547456
103236949470535942612 :percentage:0.078011144449207 ,percentage_circle:1 intersect_id:104154510648876236073
103236949470535942612 :percentage:0.0235747963994856 ,percentage_circle:1 intersect_id:111975224012018194892
103236949470535942612 :percentage:0.0732961851693099 ,percentage_circle:1 intersect_id:103923700544970826249
103236949470535942612 :percentage:0.0192884697813973 ,percentage_circle:1 intersect_id:116610527104514904972
103236949470535942612 :percentage:0.0154307758251179 ,percentage_circle:1 intersect_id:116065573422637185820
103236949470535942612 :percentage:0.0741534504929276 ,percentage_circle:1 intersect_id:110423722073095835246
103236949470535942612 :percentage:0.0600085726532362 ,percentage_circle:1 intersect_id:107867604773686247488
103236949470535942612 :percentage:0.017573939134162 ,percentage_circle:1 intersect_id:117951052831974893962
103236949470535942612 :percentage:0.0407201028718388 ,percentage_circle:1 intersect_id:115249860954021772424
103236949470535942612 :percentage:0.0188598371195885 ,percentage_circle:1 intersect_id:111124930081935539248
103236949470535942612 :percentage:0.0338619802828976 ,percentage_circle:1 intersect_id:104359568476968412848
103236949470535942612 :percentage:0.0711530218602658 ,percentage_circle:1 intersect_id:106674561143088442070
103236949470535942612 :percentage:0.0668666952421774 ,percentage_circle:1 intersect_id:100401708106444405523
103236949470535942612 :percentage:0.0312901843120446 ,percentage_circle:1 intersect_id:106237697616959334118
103236949470535942612 :percentage:0.078011144449207 ,percentage_circle:1 intersect_id:118255645714452180374
103236949470535942612 :percentage:0.0235747963994856 ,percentage_circle:1 intersect_id:110912055212888170698
103236949470535942612 :percentage:0.0732961851693099 ,percentage_circle:1 intersect_id:115898638478890997015
103236949470535942612 :percentage:0.0192884697813973 ,percentage_circle:1 intersect_id:101401863073301251310
103236949470535942612 :percentage:0.0154307758251179 ,percentage_circle:1 intersect_id:115029186078239273995
103236949470535942612 :percentage:0.0741534504929276 ,percentage_circle:1 intersect_id:104100048721044197927
103236949470535942612 :percentage:0.0600085726532362 ,percentage_circle:1 intersect_id:104279107049574225556
