100535338638690515335 :percentage:0 ,percentage_circle:0 intersect_id:116785232980003784802
104105354262797387583 :percentage:0.53125 ,percentage_circle:1 intersect_id:111956817739070937689
104105354262797387583 :percentage:0.783482142857143 ,percentage_circle:1 intersect_id:103896425713519800173
104105354262797387583 :percentage:0.823660714285714 ,percentage_circle:1 intersect_id:112231532011471488964
104105354262797387583 :percentage:0.189732142857143 ,percentage_circle:1 intersect_id:100968895948385844883
104105354262797387583 :percentage:0.792410714285714 ,percentage_circle:1 intersect_id:110373903029569305079
104105354262797387583 :percentage:0.604910714285714 ,percentage_circle:1 intersect_id:106479664261565912958
104105354262797387583 :percentage:0.881696428571429 ,percentage_circle:1 intersect_id:107243039270530195466
104105354262797387583 :percentage:0.486607142857143 ,percentage_circle:1 intersect_id:115334820415946757962
104105354262797387583 :percentage:0.685267857142857 ,percentage_circle:1 intersect_id:101173568330808690240
104105354262797387583 :percentage:0.613839285714286 ,percentage_circle:1 intersect_id:105649578342083720252
104105354262797387583 :percentage:0.53125 ,percentage_circle:1 intersect_id:104671053636689616435
104105354262797387583 :percentage:0.783482142857143 ,percentage_circle:1 intersect_id:111080113950148908195
104105354262797387583 :percentage:0.823660714285714 ,percentage_circle:1 intersect_id:105026174295155464909
104105354262797387583 :percentage:0.189732142857143 ,percentage_circle:1 intersect_id:101580808268575883309
104105354262797387583 :percentage:0.792410714285714 ,percentage_circle:1 intersect_id:101335111998301603094
104105354262797387583 :percentage:0.604910714285714 ,percentage_circle:1 intersect_id:114397013206804964477
104105354262797387583 :percentage:0.881696428571429 ,percentage_circle:1 intersect_id:109812951456668621627
104105354262797387583 :percentage:0.486607142857143 ,percentage_circle:1 intersect_id:101138098540593212493
104105354262797387583 :percentage:0.685267857142857 ,percentage_circle:1 intersect_id:116221372672116728046
104105354262797387583 :percentage:0.613839285714286 ,percentage_circle:1 intersect_id:105145762082905982691
104105354262797387583 :percentage:0.53125 ,percentage_circle:1 intersect_id:111829177830443714545
104105354262797387583 :percentage:0.783482142857143 ,percentage_circle:1 intersect_id:105867162090503931274
104105354262797387583 :percentage:0.823660714285714 ,percentage_circle:1 intersect_id:117810123293074695780
104105354262797387583 :percentage:0.189732142857143 ,percentage_circle:1 intersect_id:113523795628116543169
104105354262797387583 :percentage:0.792410714285714 ,percentage_circle:1 intersect_id:116655261233473161214
104105354262797387583 :percentage:0.604910714285714 ,percentage_circle:1 intersect_id:107659703242668898229
104105354262797387583 :percentage:0.881696428571429 ,percentage_circle:1 intersect_id:108386538410866080414
104105354262797387583 :percentage:0.486607142857143 ,percentage_circle:1 intersect_id:106139776479355977430
104105354262797387583 :percentage:0.685267857142857 ,percentage_circle:1 intersect_id:112406108969462310665
104105354262797387583 :percentage:0.613839285714286 ,percentage_circle:1 intersect_id:111831210587436839654
104105354262797387583 :percentage:0.53125 ,percentage_circle:1 intersect_id:108986482395975467331
104105354262797387583 :percentage:0.783482142857143 ,percentage_circle:1 intersect_id:108087328558957702381
104105354262797387583 :percentage:0.823660714285714 ,percentage_circle:1 intersect_id:109735868860370294405
104105354262797387583 :percentage:0.189732142857143 ,percentage_circle:1 intersect_id:117162052687551823628
104105354262797387583 :percentage:0.792410714285714 ,percentage_circle:1 intersect_id:101298812183965857098
104105354262797387583 :percentage:0.604910714285714 ,percentage_circle:1 intersect_id:112996000353418222856
104105354262797387583 :percentage:0.881696428571429 ,percentage_circle:1 intersect_id:104396728696230898697
104105354262797387583 :percentage:0.486607142857143 ,percentage_circle:1 intersect_id:101717339202139970956
104105354262797387583 :percentage:0.685267857142857 ,percentage_circle:1 intersect_id:110622465355779386372
104105354262797387583 :percentage:0.613839285714286 ,percentage_circle:1 intersect_id:107814596879755892422
104105354262797387583 :percentage:0.53125 ,percentage_circle:1 intersect_id:108487993490920687839
104105354262797387583 :percentage:0.783482142857143 ,percentage_circle:1 intersect_id:109016674901395143669
104105354262797387583 :percentage:0.823660714285714 ,percentage_circle:1 intersect_id:101007529154766933629
104105354262797387583 :percentage:0.189732142857143 ,percentage_circle:1 intersect_id:118248537793879090185
104105354262797387583 :percentage:0.792410714285714 ,percentage_circle:1 intersect_id:101988311467023108260
104105354262797387583 :percentage:0.604910714285714 ,percentage_circle:1 intersect_id:101305140270441782427
104105354262797387583 :percentage:0.881696428571429 ,percentage_circle:1 intersect_id:102662977527831418363
104105354262797387583 :percentage:0.486607142857143 ,percentage_circle:1 intersect_id:108116992417551990891
104105354262797387583 :percentage:0.685267857142857 ,percentage_circle:1 intersect_id:109999745679845738438
104105354262797387583 :percentage:0.613839285714286 ,percentage_circle:1 intersect_id:107011216522502524166
104105354262797387583 :percentage:0.53125 ,percentage_circle:1 intersect_id:116545453696141465722
104105354262797387583 :percentage:0.783482142857143 ,percentage_circle:1 intersect_id:117030645062429393305
104105354262797387583 :percentage:0.823660714285714 ,percentage_circle:1 intersect_id:108978590255316111277
104105354262797387583 :percentage:0.189732142857143 ,percentage_circle:1 intersect_id:100282970873846192826
104105354262797387583 :percentage:0.792410714285714 ,percentage_circle:1 intersect_id:108265125652482386072
104105354262797387583 :percentage:0.604910714285714 ,percentage_circle:1 intersect_id:108094760132961329912
104105354262797387583 :percentage:0.881696428571429 ,percentage_circle:1 intersect_id:107737560135969390096
104105354262797387583 :percentage:0.486607142857143 ,percentage_circle:1 intersect_id:105676833733443491239
104105354262797387583 :percentage:0.685267857142857 ,percentage_circle:1 intersect_id:114034568598160760099
104105354262797387583 :percentage:0.613839285714286 ,percentage_circle:1 intersect_id:108728446963405264019
104105354262797387583 :percentage:0.53125 ,percentage_circle:1 intersect_id:115772920946571344386
104105354262797387583 :percentage:0.783482142857143 ,percentage_circle:1 intersect_id:111838402541780534542
104105354262797387583 :percentage:0.823660714285714 ,percentage_circle:1 intersect_id:107509379770050043220
104105354262797387583 :percentage:0.189732142857143 ,percentage_circle:1 intersect_id:108027150925738763790
104105354262797387583 :percentage:0.792410714285714 ,percentage_circle:1 intersect_id:102716616712282749848
104105354262797387583 :percentage:0.604910714285714 ,percentage_circle:1 intersect_id:105057670112492356197
104105354262797387583 :percentage:0.881696428571429 ,percentage_circle:1 intersect_id:104448422657600894788
104105354262797387583 :percentage:0.486607142857143 ,percentage_circle:1 intersect_id:116799471047836357082
104105354262797387583 :percentage:0.685267857142857 ,percentage_circle:1 intersect_id:109452222308587709876
104105354262797387583 :percentage:0.613839285714286 ,percentage_circle:1 intersect_id:104951785956109326959
104105354262797387583 :percentage:0.53125 ,percentage_circle:1 intersect_id:112439259870073391445
104105354262797387583 :percentage:0.783482142857143 ,percentage_circle:1 intersect_id:102226417720997208839
104105354262797387583 :percentage:0.823660714285714 ,percentage_circle:1 intersect_id:108032538882637392664
104105354262797387583 :percentage:0.189732142857143 ,percentage_circle:1 intersect_id:109840525685186708116
104105354262797387583 :percentage:0.792410714285714 ,percentage_circle:1 intersect_id:118334943158284981666
104105354262797387583 :percentage:0.604910714285714 ,percentage_circle:1 intersect_id:115230978413163388051
104105354262797387583 :percentage:0.881696428571429 ,percentage_circle:1 intersect_id:102643788759325246420
104105354262797387583 :percentage:0.486607142857143 ,percentage_circle:1 intersect_id:107014651170476966577
104105354262797387583 :percentage:0.685267857142857 ,percentage_circle:1 intersect_id:115109244322491142578
104105354262797387583 :percentage:0.613839285714286 ,percentage_circle:1 intersect_id:115805994122853376768
104105354262797387583 :percentage:0.53125 ,percentage_circle:1 intersect_id:100187499461439572345
104105354262797387583 :percentage:0.783482142857143 ,percentage_circle:1 intersect_id:104269621710050299995
104105354262797387583 :percentage:0.823660714285714 ,percentage_circle:1 intersect_id:117903352969708645495
104105354262797387583 :percentage:0.189732142857143 ,percentage_circle:1 intersect_id:107553609824835778824
104105354262797387583 :percentage:0.792410714285714 ,percentage_circle:1 intersect_id:114032469230476542456
104105354262797387583 :percentage:0.604910714285714 ,percentage_circle:1 intersect_id:104129920441243215280
104105354262797387583 :percentage:0.881696428571429 ,percentage_circle:1 intersect_id:101835380874458125292
104105354262797387583 :percentage:0.486607142857143 ,percentage_circle:1 intersect_id:107176276108664223128
104105354262797387583 :percentage:0.685267857142857 ,percentage_circle:1 intersect_id:101460778602725368886
104105354262797387583 :percentage:0.613839285714286 ,percentage_circle:1 intersect_id:104826901696247952989
104105354262797387583 :percentage:0.53125 ,percentage_circle:1 intersect_id:109527969706076440833
104105354262797387583 :percentage:0.783482142857143 ,percentage_circle:1 intersect_id:112025377828272821008
104105354262797387583 :percentage:0.823660714285714 ,percentage_circle:1 intersect_id:115596395815211678440
104105354262797387583 :percentage:0.189732142857143 ,percentage_circle:1 intersect_id:109987298989268416158
104105354262797387583 :percentage:0.792410714285714 ,percentage_circle:1 intersect_id:108193591969402937392
104105354262797387583 :percentage:0.604910714285714 ,percentage_circle:1 intersect_id:110924283092081495697
104105354262797387583 :percentage:0.881696428571429 ,percentage_circle:1 intersect_id:106706051628838501017
104105354262797387583 :percentage:0.486607142857143 ,percentage_circle:1 intersect_id:112603209467018784756
104105354262797387583 :percentage:0.685267857142857 ,percentage_circle:1 intersect_id:107422148691494053053
104105354262797387583 :percentage:0.613839285714286 ,percentage_circle:1 intersect_id:101465950238560453499
104105354262797387583 :percentage:0.53125 ,percentage_circle:1 intersect_id:111271307857145646029
104105354262797387583 :percentage:0.783482142857143 ,percentage_circle:1 intersect_id:117739011991134804413
104105354262797387583 :percentage:0.823660714285714 ,percentage_circle:1 intersect_id:110275513659157714405
104105354262797387583 :percentage:0.189732142857143 ,percentage_circle:1 intersect_id:113413259377846414756
104105354262797387583 :percentage:0.792410714285714 ,percentage_circle:1 intersect_id:104964156794403926982
104105354262797387583 :percentage:0.604910714285714 ,percentage_circle:1 intersect_id:116803832571577151851
104105354262797387583 :percentage:0.881696428571429 ,percentage_circle:1 intersect_id:106352138926892419398
104105354262797387583 :percentage:0.486607142857143 ,percentage_circle:1 intersect_id:111675911199446211467
104105354262797387583 :percentage:0.685267857142857 ,percentage_circle:1 intersect_id:106262336092405763141
104105354262797387583 :percentage:0.613839285714286 ,percentage_circle:1 intersect_id:110192849809573982568
104105354262797387583 :percentage:0.53125 ,percentage_circle:1 intersect_id:104530334594575099051
104105354262797387583 :percentage:0.783482142857143 ,percentage_circle:1 intersect_id:100178104413687336679
104105354262797387583 :percentage:0.823660714285714 ,percentage_circle:1 intersect_id:107724056293272052448
104105354262797387583 :percentage:0.189732142857143 ,percentage_circle:1 intersect_id:103036616222585468844
104105354262797387583 :percentage:0.792410714285714 ,percentage_circle:1 intersect_id:116725820534982970168
104105354262797387583 :percentage:0.604910714285714 ,percentage_circle:1 intersect_id:115243283552450403066
104105354262797387583 :percentage:0.881696428571429 ,percentage_circle:1 intersect_id:107956740118444753699
